time,heat_target,temperature_feed,temperature_return,pressure_feed,pressure_return
2030-08-07 00:00:00,1000000.0000001732,84.4,64.5,9.5,10
2030-08-07 01:00:00,999999.9999999026,83.7,64.5,9.5,10
2030-08-07 02:00:00,999999.9999999026,84.1,64.5,9.5,10
2030-08-07 03:00:00,0.0,83.6,64.5,9.5,10
2030-08-07 04:00:00,0.0,83.8,64.5,9.5,10
2030-08-07 05:00:00,0.0,82.9,64.5,9.5,10
2030-08-07 06:00:00,1000000.0000001732,85.9,64.5,9.5,10
2030-08-07 07:00:00,999999.9999999026,84.1,63.2,9.5,10
2030-08-07 08:00:00,999999.9999999026,84.1,62.9,9.5,10
2030-08-07 09:00:00,1000000.0000001732,84.1,62.9,9.5,10
2030-08-07 10:00:00,999999.9999999026,84.1,61.7,9.5,10
2030-08-07 11:00:00,1000000.0000001732,85.4,61.4,9.5,10
2030-08-07 12:00:00,999999.9999999026,85.6,61.4,9.5,10
2030-08-07 13:00:00,999999.9999999026,85.6,61.4,9.5,10
2030-08-07 14:00:00,1000000.0000001732,85.6,61.4,9.5,10
2030-08-07 15:00:00,999999.9999999026,84.4,61.4,9.5,10
2030-08-07 16:00:00,0.0,82.6,62.1,9.5,10
2030-08-07 17:00:00,999999.9999999026,82.6,62.9,9.5,10
2030-08-07 18:00:00,1000000.0000001732,82.6,62.9,9.5,10
2030-08-07 19:00:00,999999.9999999026,82.6,62.9,9.5,10
2030-08-07 20:00:00,999999.9999999026,82.6,62.5,9.5,10
2030-08-07 21:00:00,1000000.0000001732,82.6,61.4,9.5,10
2030-08-07 22:00:00,999999.9999999026,82.6,61.4,9.5,10
2030-08-07 23:00:00,0.0,82.4,61.4,9.5,10
2030-08-08 00:00:00,0.0,81.1,61.4,9.5,10
2030-08-08 01:00:00,0.0,81.1,61.4,9.5,10
2030-08-08 02:00:00,0.0,81.1,61.4,9.5,10
2030-08-08 03:00:00,999999.9999999026,82.1,61.4,9.5,10
2030-08-08 04:00:00,1000000.0000001732,81.0,61.9,9.5,10
2030-08-08 05:00:00,999999.9999999026,81.0,61.9,9.5,10
2030-08-08 06:00:00,1000000.0000001732,83.0,61.5,9.5,10
2030-08-08 07:00:00,0.0,85.6,61.4,9.5,10
2030-08-08 08:00:00,999999.9999999026,86.3,61.4,9.5,10
2030-08-08 09:00:00,999999.9999999026,89.1,59.9,9.5,10
2030-08-08 10:00:00,1000000.0000001732,90.1,59.9,9.5,10
2030-08-08 11:00:00,999999.9999999026,90.1,60.2,9.5,10
2030-08-08 12:00:00,999999.9999999026,88.9,61.4,9.5,10
2030-08-08 13:00:00,1000000.0000001732,88.5,61.5,9.5,10
2030-08-08 14:00:00,999999.9999999026,83.6,62.9,9.5,10
2030-08-08 15:00:00,0.0,82.6,62.7,9.5,10
2030-08-08 16:00:00,999999.9999999026,82.6,61.4,9.5,10
2030-08-08 17:00:00,1000000.0000001732,81.3,62.9,9.5,10
2030-08-08 18:00:00,999999.9999999026,81.4,62.9,9.5,10
2030-08-08 19:00:00,1000000.0000001732,81.2,62.9,9.5,10
2030-08-08 20:00:00,999999.9999999026,80.6,62.9,9.5,10
2030-08-08 21:00:00,999999.9999999026,79.5,62.9,9.5,10
2030-08-08 22:00:00,1000000.0000001732,79.5,62.9,9.5,10
2030-08-08 23:00:00,999999.9999999026,79.5,61.6,9.5,10
2030-08-09 00:00:00,999999.9999999026,79.5,61.4,9.5,10
2030-08-09 01:00:00,1000000.0000001732,79.5,61.4,9.5,10
2030-08-09 02:00:00,999999.9999999026,79.6,61.4,9.5,10
2030-08-09 03:00:00,999999.9999999026,82.3,61.4,9.5,10
2030-08-09 04:00:00,1000000.0000001732,85.4,61.4,9.5,10
2030-08-09 05:00:00,999999.9999999026,85.5,61.4,9.5,10
2030-08-09 06:00:00,999999.9999999026,87.0,61.4,9.5,10
2030-08-09 07:00:00,1000000.0000001732,87.6,61.4,9.5,10
2030-08-09 08:00:00,999999.9999999026,89.0,61.4,9.5,10
2030-08-09 09:00:00,1000000.0000001732,90.1,61.4,9.5,10
2030-08-09 10:00:00,0.0,89.9,61.4,9.5,10
2030-08-09 11:00:00,0.0,88.6,61.4,9.5,10
2030-08-09 12:00:00,0.0,88.6,61.4,9.5,10
2030-08-09 13:00:00,0.0,88.6,62.6,9.5,10
2030-08-09 14:00:00,999999.9999999026,87.0,62.9,9.5,10
2030-08-09 15:00:00,999999.9999999026,84.3,62.9,9.5,10
2030-08-09 16:00:00,1000000.0000001732,82.6,62.9,9.5,10
2030-08-09 17:00:00,999999.9999999026,81.4,63.0,9.5,10
2030-08-09 18:00:00,999999.9999999026,80.1,64.5,9.5,10
2030-08-09 19:00:00,1000000.0000001732,79.4,64.5,9.5,10
2030-08-09 20:00:00,999999.9999999026,79.4,64.4,9.5,10
2030-08-09 21:00:00,999999.9999999026,79.4,62.9,9.5,10
2030-08-09 22:00:00,1000000.0000001732,79.4,62.9,9.5,10
2030-08-09 23:00:00,999999.9999999026,79.4,61.9,9.5,10
2030-08-10 00:00:00,1000000.0000001732,79.4,61.4,9.5,10
2030-08-10 01:00:00,999999.9999999026,79.4,61.4,9.5,10
2030-08-10 02:00:00,999999.9999999026,79.4,61.4,9.5,10
2030-08-10 03:00:00,1000000.0000001732,79.7,61.4,9.5,10
2030-08-10 04:00:00,999999.9999999026,80.7,61.4,9.5,10
2030-08-10 05:00:00,999999.9999999026,83.6,61.4,9.5,10
2030-08-10 06:00:00,1000000.0000001732,88.5,61.4,9.5,10
2030-08-10 07:00:00,999999.9999999026,90.2,61.4,9.5,10
2030-08-10 08:00:00,0.0,91.6,61.4,9.5,10
2030-08-10 09:00:00,0.0,91.6,61.4,9.5,10
2030-08-10 10:00:00,0.0,91.3,61.4,9.5,10
2030-08-10 11:00:00,999999.9999999026,88.6,61.4,9.5,10
2030-08-10 12:00:00,1000000.0000001732,88.5,61.4,9.5,10
2030-08-10 13:00:00,0.0,88.5,61.4,9.5,10
2030-08-10 14:00:00,0.0,88.5,61.4,9.5,10
2030-08-10 15:00:00,0.0,88.4,62.5,9.5,10
2030-08-10 16:00:00,999999.9999999026,85.1,62.9,9.5,10
2030-08-10 17:00:00,999999.9999999026,83.9,62.9,9.5,10
2030-08-10 18:00:00,1000000.0000001732,82.9,62.9,9.5,10
2030-08-10 19:00:00,999999.9999999026,81.8,63.6,9.5,10
2030-08-10 20:00:00,1000000.0000001732,80.3,64.5,9.5,10
2030-08-10 21:00:00,999999.9999999026,79.4,63.1,9.5,10
2030-08-10 22:00:00,999999.9999999026,79.4,62.9,9.5,10
2030-08-10 23:00:00,1000000.0000001732,79.4,61.5,9.5,10
2030-08-11 00:00:00,999999.9999999026,79.4,61.4,9.5,10
2030-08-11 01:00:00,999999.9999999026,79.7,61.4,9.5,10
2030-08-11 02:00:00,1000000.0000001732,81.6,61.4,9.5,10
2030-08-11 03:00:00,999999.9999999026,82.4,61.4,9.5,10
2030-08-11 04:00:00,999999.9999999026,82.4,61.4,9.5,10
2030-08-11 05:00:00,1000000.0000001732,81.9,61.4,9.5,10
2030-08-11 06:00:00,0.0,85.5,61.4,9.5,10
2030-08-11 07:00:00,0.0,85.5,61.4,9.5,10
2030-08-11 08:00:00,999999.9999999026,85.8,61.4,9.5,10
2030-08-11 09:00:00,1000000.0000001732,88.3,61.4,9.5,10
2030-08-11 10:00:00,999999.9999999026,89.8,61.4,9.5,10
2030-08-11 11:00:00,999999.9999999026,91.2,61.4,9.5,10
2030-08-11 12:00:00,1000000.0000001732,91.5,61.4,9.5,10
2030-08-11 13:00:00,999999.9999999026,90.4,61.4,9.5,10
2030-08-11 14:00:00,999999.9999999026,88.1,62.4,9.5,10
2030-08-11 15:00:00,0.0,88.0,64.3,9.5,10
2030-08-11 16:00:00,1000000.0000001732,86.9,64.5,9.5,10
2030-08-11 17:00:00,999999.9999999026,86.9,64.5,9.5,10
2030-08-11 18:00:00,999999.9999999026,86.6,64.5,9.5,10
2030-08-11 19:00:00,1000000.0000001732,84.4,64.5,9.5,10
2030-08-11 20:00:00,999999.9999999026,83.9,64.5,9.5,10
2030-08-11 21:00:00,999999.9999999026,83.3,64.5,9.5,10
2030-08-11 22:00:00,1000000.0000001732,82.4,64.4,9.5,10
2030-08-11 23:00:00,0.0,83.9,62.9,9.5,10
2030-08-12 00:00:00,0.0,88.5,62.9,9.5,10
2030-08-12 01:00:00,0.0,90.0,62.9,9.5,10
2030-08-12 02:00:00,0.0,89.9,59.4,9.5,10
2030-08-12 03:00:00,0.0,90.0,58.6,9.5,10
2030-08-12 04:00:00,0.0,89.5,59.9,9.5,10
2030-08-12 05:00:00,0.0,87.6,59.9,9.5,10
2030-08-12 06:00:00,0.0,86.9,59.9,9.5,10
2030-08-12 07:00:00,999999.9999999026,88.2,60.8,9.5,10
2030-08-12 08:00:00,1000000.0000001732,89.4,61.4,9.5,10
2030-08-12 09:00:00,999999.9999999026,90.0,61.4,9.5,10
2030-08-12 10:00:00,999999.9999999026,89.4,61.4,9.5,10
2030-08-12 11:00:00,1000000.0000001732,87.7,61.4,9.5,10
2030-08-12 12:00:00,999999.9999999026,87.6,61.4,9.5,10
2030-08-12 13:00:00,999999.9999999026,85.1,61.5,9.5,10
2030-08-12 14:00:00,1000000.0000001732,83.9,62.9,9.5,10
2030-08-12 15:00:00,999999.9999999026,83.7,62.1,9.5,10
2030-08-12 16:00:00,0.0,82.4,61.4,9.5,10
2030-08-12 17:00:00,999999.9999999026,82.4,61.4,9.5,10
2030-08-12 18:00:00,1000000.0000001732,82.4,61.4,9.5,10
2030-08-12 19:00:00,999999.9999999026,82.4,61.3,9.5,10
2030-08-12 20:00:00,1000000.0000001732,82.4,59.9,9.5,10
2030-08-12 21:00:00,0.0,82.4,59.9,9.5,10
2030-08-12 22:00:00,0.0,82.4,62.7,9.5,10
2030-08-12 23:00:00,0.0,82.4,61.4,9.5,10
2030-08-13 00:00:00,0.0,81.0,59.9,9.5,10
2030-08-13 01:00:00,0.0,80.9,65.4,9.5,10
2030-08-13 02:00:00,0.0,79.6,67.4,9.5,10
2030-08-13 03:00:00,999999.9999999026,79.3,61.4,9.5,10
2030-08-13 04:00:00,999999.9999999026,79.3,61.4,9.5,10
2030-08-13 05:00:00,1000000.0000001732,79.3,61.4,9.5,10
2030-08-13 06:00:00,999999.9999999026,86.6,61.4,9.5,10
2030-08-13 07:00:00,0.0,88.3,60.7,9.5,10
2030-08-13 08:00:00,999999.9999999026,84.5,61.4,9.5,10
2030-08-13 09:00:00,1000000.0000001732,84.3,61.4,9.5,10
2030-08-13 10:00:00,999999.9999999026,83.9,61.4,9.5,10
2030-08-13 11:00:00,999999.9999999026,83.9,61.1,9.5,10
2030-08-13 12:00:00,1000000.0000001732,83.9,59.9,9.5,10
2030-08-13 13:00:00,999999.9999999026,83.5,59.9,9.5,10
2030-08-13 14:00:00,0.0,81.6,59.9,9.5,10
2030-08-13 15:00:00,999999.9999999026,80.9,59.9,9.5,10
2030-08-13 16:00:00,1000000.0000001732,80.9,60.4,9.5,10
2030-08-13 17:00:00,999999.9999999026,80.9,68.2,9.5,10
2030-08-13 18:00:00,1000000.0000001732,80.9,68.7,9.5,10
2030-08-13 19:00:00,999999.9999999026,80.9,64.1,9.5,10
2030-08-13 20:00:00,999999.9999999026,81.7,61.6,9.5,10
2030-08-13 21:00:00,1000000.0000001732,83.3,61.1,9.5,10
2030-08-13 22:00:00,999999.9999999026,83.4,59.9,9.5,10
2030-08-13 23:00:00,0.0,81.8,59.9,9.5,10
2030-08-14 00:00:00,0.0,80.9,59.9,9.5,10
2030-08-14 01:00:00,0.0,80.9,61.8,9.5,10
2030-08-14 02:00:00,999999.9999999026,80.9,66.0,9.5,10
2030-08-14 03:00:00,1000000.0000001732,80.9,62.5,9.5,10
2030-08-14 04:00:00,999999.9999999026,80.9,61.2,9.5,10
2030-08-14 05:00:00,999999.9999999026,80.9,61.2,9.5,10
2030-08-14 06:00:00,1000000.0000001732,81.9,61.2,9.5,10
2030-08-14 07:00:00,999999.9999999026,85.9,60.2,9.5,10
2030-08-14 08:00:00,0.0,86.0,60.7,9.5,10
2030-08-14 09:00:00,0.0,85.9,61.2,9.5,10
2030-08-14 10:00:00,0.0,85.4,60.1,9.5,10
2030-08-14 11:00:00,0.0,85.2,59.7,9.5,10
2030-08-14 12:00:00,0.0,84.2,59.7,9.5,10
2030-08-14 13:00:00,0.0,83.3,59.7,9.5,10
2030-08-14 14:00:00,1000000.0000001732,81.6,60.9,9.5,10
2030-08-14 15:00:00,999999.9999999026,83.5,61.0,9.5,10
2030-08-14 16:00:00,999999.9999999026,84.7,62.6,9.5,10
2030-08-14 17:00:00,1000000.0000001732,85.0,64.2,9.5,10
2030-08-14 18:00:00,999999.9999999026,83.9,64.2,9.5,10
2030-08-14 19:00:00,999999.9999999026,84.4,64.2,9.5,10
2030-08-14 20:00:00,1000000.0000001732,84.7,64.2,9.5,10
2030-08-14 21:00:00,999999.9999999026,83.9,64.2,9.5,10
2030-08-14 22:00:00,999999.9999999026,80.9,64.2,9.5,10
2030-08-14 23:00:00,1000000.0000001732,80.9,63.5,9.5,10
2030-08-15 00:00:00,999999.9999999026,79.8,62.7,9.5,10
2030-08-15 01:00:00,999999.9999999026,81.9,62.7,9.5,10
2030-08-15 02:00:00,1000000.0000001732,83.6,62.7,9.5,10
2030-08-15 03:00:00,999999.9999999026,79.3,62.7,9.5,10
2030-08-15 04:00:00,1000000.0000001732,79.3,62.7,9.5,10
2030-08-15 05:00:00,999999.9999999026,79.3,62.7,9.5,10
2030-08-15 06:00:00,999999.9999999026,79.3,62.7,9.5,10
2030-08-15 07:00:00,0.0,80.8,62.3,9.5,10
2030-08-15 08:00:00,1000000.0000001732,80.9,61.2,9.5,10
2030-08-15 09:00:00,999999.9999999026,82.8,61.2,9.5,10
2030-08-15 10:00:00,999999.9999999026,84.3,61.2,9.5,10
2030-08-15 11:00:00,1000000.0000001732,85.4,61.2,9.5,10
2030-08-15 12:00:00,999999.9999999026,86.7,61.2,9.5,10
2030-08-15 13:00:00,999999.9999999026,88.9,61.2,9.5,10
2030-08-15 14:00:00,1000000.0000001732,89.2,61.2,9.5,10
2030-08-15 15:00:00,0.0,87.2,61.3,9.5,10
2030-08-15 16:00:00,999999.9999999026,86.7,63.6,9.5,10
2030-08-15 17:00:00,1000000.0000001732,86.6,64.2,9.5,10
2030-08-15 18:00:00,999999.9999999026,83.9,65.3,9.5,10
2030-08-15 19:00:00,999999.9999999026,85.4,65.7,9.5,10
2030-08-15 20:00:00,1000000.0000001732,84.8,65.7,9.5,10
2030-08-15 21:00:00,999999.9999999026,84.0,65.7,9.5,10
2030-08-15 22:00:00,999999.9999999026,83.2,64.4,9.5,10
2030-08-15 23:00:00,1000000.0000001732,84.1,64.1,9.5,10
2030-08-16 00:00:00,999999.9999999026,84.7,64.1,9.5,10
2030-08-16 01:00:00,999999.9999999026,83.7,64.1,9.5,10
2030-08-16 02:00:00,1000000.0000001732,86.2,64.1,9.5,10
2030-08-16 03:00:00,999999.9999999026,84.9,64.1,9.5,10
2030-08-16 04:00:00,999999.9999999026,84.2,64.1,9.5,10
2030-08-16 05:00:00,1000000.0000001732,85.3,64.1,9.5,10
2030-08-16 06:00:00,999999.9999999026,82.9,64.1,9.5,10
2030-08-16 07:00:00,1000000.0000001732,80.9,64.1,9.5,10
2030-08-16 08:00:00,999999.9999999026,80.9,63.7,9.5,10
2030-08-16 09:00:00,999999.9999999026,80.9,62.6,9.5,10
2030-08-16 10:00:00,1000000.0000001732,80.9,62.6,9.5,10
2030-08-16 11:00:00,999999.9999999026,80.9,62.2,9.5,10
2030-08-16 12:00:00,999999.9999999026,80.9,61.1,9.5,10
2030-08-16 13:00:00,1000000.0000001732,80.9,61.1,9.5,10
2030-08-16 14:00:00,999999.9999999026,80.9,61.1,9.5,10
2030-08-16 15:00:00,999999.9999999026,80.9,61.1,9.5,10
2030-08-16 16:00:00,1000000.0000001732,81.6,61.1,9.5,10
2030-08-16 17:00:00,999999.9999999026,81.6,61.1,9.5,10
2030-08-16 18:00:00,1000000.0000001732,80.9,61.1,9.5,10
2030-08-16 19:00:00,999999.9999999026,80.9,61.1,9.5,10
2030-08-16 20:00:00,999999.9999999026,80.9,61.1,9.5,10
2030-08-16 21:00:00,1000000.0000001732,80.9,61.1,9.5,10
2030-08-16 22:00:00,999999.9999999026,79.7,61.1,9.5,10
2030-08-16 23:00:00,999999.9999999026,79.3,61.1,9.5,10
2030-08-17 00:00:00,1000000.0000001732,79.3,61.1,9.5,10
2030-08-17 01:00:00,999999.9999999026,80.9,61.1,9.5,10
2030-08-17 02:00:00,999999.9999999026,79.7,61.1,9.5,10
2030-08-17 03:00:00,1000000.0000001732,80.9,61.1,9.5,10
2030-08-17 04:00:00,999999.9999999026,80.9,61.1,9.5,10
2030-08-17 05:00:00,999999.9999999026,80.9,61.4,9.5,10
2030-08-17 06:00:00,1000000.0000001732,83.5,62.6,9.5,10
2030-08-17 07:00:00,999999.9999999026,86.0,62.3,9.5,10
2030-08-17 08:00:00,1000000.0000001732,86.9,61.1,9.5,10
2030-08-17 09:00:00,999999.9999999026,87.4,60.7,9.5,10
2030-08-17 10:00:00,0.0,88.5,60.7,9.5,10
2030-08-17 11:00:00,0.0,88.2,62.6,9.5,10
2030-08-17 12:00:00,0.0,86.9,63.0,9.5,10
2030-08-17 13:00:00,999999.9999999026,86.9,63.3,9.5,10
2030-08-17 14:00:00,1000000.0000001732,86.9,64.1,9.5,10
2030-08-17 15:00:00,999999.9999999026,86.5,64.1,9.5,10
2030-08-17 16:00:00,999999.9999999026,83.3,64.1,9.5,10
2030-08-17 17:00:00,1000000.0000001732,81.3,65.4,9.5,10
2030-08-17 18:00:00,999999.9999999026,81.0,65.7,9.5,10
2030-08-17 19:00:00,999999.9999999026,80.9,65.7,9.5,10
2030-08-17 20:00:00,1000000.0000001732,80.9,65.7,9.5,10
2030-08-17 21:00:00,999999.9999999026,80.4,64.5,9.5,10
2030-08-17 22:00:00,1000000.0000001732,79.3,64.1,9.5,10
2030-08-17 23:00:00,999999.9999999026,79.3,64.1,9.5,10
2030-08-18 00:00:00,999999.9999999026,80.8,64.1,9.5,10
2030-08-18 01:00:00,1000000.0000001732,81.9,64.1,9.5,10
2030-08-18 02:00:00,999999.9999999026,83.0,64.1,9.5,10
2030-08-18 03:00:00,999999.9999999026,83.9,64.1,9.5,10
2030-08-18 04:00:00,1000000.0000001732,83.8,64.1,9.5,10
2030-08-18 05:00:00,999999.9999999026,82.0,64.1,9.5,10
2030-08-18 06:00:00,999999.9999999026,80.9,64.1,9.5,10
2030-08-18 07:00:00,0.0,79.8,64.1,9.5,10
2030-08-18 08:00:00,1000000.0000001732,79.3,64.1,9.5,10
2030-08-18 09:00:00,999999.9999999026,80.4,64.1,9.5,10
2030-08-18 10:00:00,999999.9999999026,80.9,64.0,9.5,10
2030-08-18 11:00:00,1000000.0000001732,80.9,62.6,9.5,10
2030-08-18 12:00:00,999999.9999999026,80.9,62.6,9.5,10
2030-08-18 13:00:00,1000000.0000001732,82.3,62.6,9.5,10
2030-08-18 14:00:00,999999.9999999026,82.4,62.6,9.5,10
2030-08-18 15:00:00,0.0,82.4,62.6,9.5,10
2030-08-18 16:00:00,0.0,83.6,62.6,9.5,10
2030-08-18 17:00:00,999999.9999999026,83.9,63.4,9.5,10
2030-08-18 18:00:00,1000000.0000001732,82.7,64.1,9.5,10
2030-08-18 19:00:00,0.0,83.4,64.1,9.5,10
2030-08-18 20:00:00,0.0,81.9,64.1,9.5,10
2030-08-18 21:00:00,0.0,82.6,64.1,9.5,10
2030-08-18 22:00:00,0.0,82.3,64.1,9.5,10
2030-08-18 23:00:00,0.0,82.7,64.1,9.5,10
2030-08-19 00:00:00,0.0,83.7,64.1,9.5,10
2030-08-19 01:00:00,0.0,83.4,64.1,9.5,10
2030-08-19 02:00:00,0.0,85.4,64.1,9.5,10
2030-08-19 03:00:00,0.0,85.3,64.1,9.5,10
2030-08-19 04:00:00,0.0,85.3,64.1,9.5,10
2030-08-19 05:00:00,0.0,84.3,64.1,9.5,10
2030-08-19 06:00:00,0.0,83.6,64.1,9.5,10
2030-08-19 07:00:00,999999.9999999026,83.3,65.0,9.5,10
2030-08-19 08:00:00,999999.9999999026,82.6,65.7,9.5,10
2030-08-19 09:00:00,1000000.0000001732,82.9,65.7,9.5,10
2030-08-19 10:00:00,999999.9999999026,83.2,65.7,9.5,10
2030-08-19 11:00:00,999999.9999999026,83.8,65.7,9.5,10
2030-08-19 12:00:00,1000000.0000001732,83.8,65.3,9.5,10
2030-08-19 13:00:00,999999.9999999026,83.8,64.1,9.5,10
2030-08-19 14:00:00,1000000.0000001732,84.8,65.4,9.5,10
2030-08-19 15:00:00,0.0,85.3,65.7,9.5,10
2030-08-19 16:00:00,999999.9999999026,84.8,65.7,9.5,10
2030-08-19 17:00:00,999999.9999999026,83.8,65.7,9.5,10
2030-08-19 18:00:00,1000000.0000001732,84.8,65.7,9.5,10
2030-08-19 19:00:00,999999.9999999026,83.8,65.7,9.5,10
2030-08-19 20:00:00,999999.9999999026,84.4,65.7,9.5,10
2030-08-19 21:00:00,1000000.0000001732,85.0,65.7,9.5,10
2030-08-19 22:00:00,999999.9999999026,85.3,65.7,9.5,10
2030-08-19 23:00:00,999999.9999999026,86.6,65.7,9.5,10
2030-08-20 00:00:00,1000000.0000001732,88.2,65.7,9.5,10
2030-08-20 01:00:00,999999.9999999026,87.7,65.7,9.5,10
2030-08-20 02:00:00,999999.9999999026,87.6,65.7,9.5,10
2030-08-20 03:00:00,1000000.0000001732,87.9,65.7,9.5,10
2030-08-20 04:00:00,999999.9999999026,89.7,65.7,9.5,10
2030-08-20 05:00:00,1000000.0000001732,89.8,65.7,9.5,10
2030-08-20 06:00:00,999999.9999999026,89.8,66.6,9.5,10
2030-08-20 07:00:00,999999.9999999026,89.8,67.2,9.5,10
2030-08-20 08:00:00,1000000.0000001732,89.4,67.2,9.5,10
2030-08-20 09:00:00,999999.9999999026,88.6,67.2,9.5,10
2030-08-20 10:00:00,999999.9999999026,88.4,66.1,9.5,10
2030-08-20 11:00:00,1000000.0000001732,87.8,65.7,9.5,10
2030-08-20 12:00:00,999999.9999999026,84.1,65.7,9.5,10
2030-08-20 13:00:00,999999.9999999026,87.3,65.7,9.5,10
2030-08-20 14:00:00,1000000.0000001732,88.3,65.7,9.5,10
2030-08-20 15:00:00,999999.9999999026,83.8,66.1,9.5,10
2030-08-20 16:00:00,1000000.0000001732,82.9,67.2,9.5,10
2030-08-20 17:00:00,999999.9999999026,85.3,67.2,9.5,10
2030-08-20 18:00:00,999999.9999999026,83.9,67.2,9.5,10
2030-08-20 19:00:00,1000000.0000001732,83.1,67.2,9.5,10
2030-08-20 20:00:00,999999.9999999026,84.1,65.9,9.5,10
2030-08-20 21:00:00,999999.9999999026,84.7,65.7,9.5,10
2030-08-20 22:00:00,1000000.0000001732,85.2,65.7,9.5,10
2030-08-20 23:00:00,999999.9999999026,83.7,65.7,9.5,10
2030-08-21 00:00:00,999999.9999999026,84.7,64.7,9.5,10
2030-08-21 01:00:00,1000000.0000001732,86.3,65.1,9.5,10
2030-08-21 02:00:00,999999.9999999026,85.9,65.7,9.5,10
2030-08-21 03:00:00,999999.9999999026,89.8,65.7,9.5,10
2030-08-21 04:00:00,1000000.0000001732,89.8,65.7,9.5,10
2030-08-21 05:00:00,999999.9999999026,89.6,65.7,9.5,10
2030-08-21 06:00:00,1000000.0000001732,88.8,65.7,9.5,10
2030-08-21 07:00:00,999999.9999999026,87.6,65.7,9.5,10
2030-08-21 08:00:00,999999.9999999026,84.6,65.7,9.5,10
2030-08-21 09:00:00,1000000.0000001732,84.7,65.7,9.5,10
2030-08-21 10:00:00,999999.9999999026,86.1,65.7,9.5,10
2030-08-21 11:00:00,999999.9999999026,86.9,64.2,9.5,10
2030-08-21 12:00:00,1000000.0000001732,87.0,64.1,9.5,10
2030-08-21 13:00:00,999999.9999999026,86.8,62.5,9.5,10
2030-08-21 14:00:00,999999.9999999026,84.4,62.6,9.5,10
2030-08-21 15:00:00,1000000.0000001732,83.7,61.8,9.5,10
2030-08-21 16:00:00,999999.9999999026,85.2,61.8,9.5,10
2030-08-21 17:00:00,1000000.0000001732,86.0,62.2,9.5,10
2030-08-21 18:00:00,999999.9999999026,83.0,62.6,9.5,10
2030-08-21 19:00:00,999999.9999999026,82.7,62.6,9.5,10
2030-08-21 20:00:00,1000000.0000001732,83.2,62.6,9.5,10
2030-08-21 21:00:00,999999.9999999026,86.3,62.6,9.5,10
2030-08-21 22:00:00,999999.9999999026,85.6,62.6,9.5,10
2030-08-21 23:00:00,1000000.0000001732,85.9,62.6,9.5,10
2030-08-22 00:00:00,999999.9999999026,87.0,64.1,9.5,10
2030-08-22 01:00:00,999999.9999999026,87.7,64.9,9.5,10
2030-08-22 02:00:00,1000000.0000001732,85.7,65.6,9.5,10
2030-08-22 03:00:00,999999.9999999026,85.4,66.0,9.5,10
2030-08-22 04:00:00,999999.9999999026,87.7,67.1,9.5,10
2030-08-22 05:00:00,1000000.0000001732,86.2,67.1,9.5,10
2030-08-22 06:00:00,999999.9999999026,86.6,67.1,9.5,10
2030-08-22 07:00:00,0.0,86.4,67.1,9.5,10
2030-08-22 08:00:00,1000000.0000001732,82.9,66.2,9.5,10
2030-08-22 09:00:00,999999.9999999026,82.2,65.6,9.5,10
2030-08-22 10:00:00,999999.9999999026,84.7,65.6,9.5,10
2030-08-22 11:00:00,1000000.0000001732,85.4,65.6,9.5,10
2030-08-22 12:00:00,999999.9999999026,82.8,64.2,9.5,10
2030-08-22 13:00:00,999999.9999999026,81.8,65.4,9.5,10
2030-08-22 14:00:00,1000000.0000001732,82.5,65.6,9.5,10
2030-08-22 15:00:00,0.0,80.4,65.6,9.5,10
2030-08-22 16:00:00,999999.9999999026,81.6,65.6,9.5,10
2030-08-22 17:00:00,999999.9999999026,83.4,65.6,9.5,10
2030-08-22 18:00:00,1000000.0000001732,84.8,65.6,9.5,10
2030-08-22 19:00:00,999999.9999999026,83.4,65.6,9.5,10
2030-08-22 20:00:00,1000000.0000001732,83.4,65.6,9.5,10
2030-08-22 21:00:00,999999.9999999026,83.4,64.5,9.5,10
2030-08-22 22:00:00,999999.9999999026,83.4,64.1,9.5,10
2030-08-22 23:00:00,1000000.0000001732,83.8,64.1,9.5,10
2030-08-23 00:00:00,999999.9999999026,85.6,64.1,9.5,10
2030-08-23 01:00:00,999999.9999999026,85.5,64.1,9.5,10
2030-08-23 02:00:00,1000000.0000001732,87.9,65.0,9.5,10
2030-08-23 03:00:00,999999.9999999026,88.0,65.6,9.5,10
2030-08-23 04:00:00,999999.9999999026,83.0,65.6,9.5,10
2030-08-23 05:00:00,1000000.0000001732,83.4,65.6,9.5,10
2030-08-23 06:00:00,999999.9999999026,83.0,65.2,9.5,10
2030-08-23 07:00:00,999999.9999999026,82.8,64.1,9.5,10
2030-08-23 08:00:00,1000000.0000001732,84.5,64.1,9.5,10
2030-08-23 09:00:00,999999.9999999026,83.4,63.8,9.5,10
2030-08-23 10:00:00,0.0,82.8,62.6,9.5,10
2030-08-23 11:00:00,0.0,83.8,62.6,9.5,10
2030-08-23 12:00:00,0.0,83.0,62.6,9.5,10
2030-08-23 13:00:00,1000000.0000001732,86.5,64.1,9.5,10
2030-08-23 14:00:00,999999.9999999026,82.9,64.1,9.5,10
2030-08-23 15:00:00,999999.9999999026,83.2,64.1,9.5,10
2030-08-23 16:00:00,1000000.0000001732,82.7,64.1,9.5,10
2030-08-23 17:00:00,999999.9999999026,83.8,64.1,9.5,10
2030-08-23 18:00:00,999999.9999999026,82.1,64.1,9.5,10
2030-08-23 19:00:00,1000000.0000001732,82.0,64.1,9.5,10
